"Chart data for Banking Deserts, Branch Closings, and Soft Information",,,,
2014,30053000100,48.211739,-115.26745,1
2014,30053000300,48.509299,-115.37613,1
2014,30053000500,48.651024,-115.827313,1
2014,30055954000,47.63527,-105.729721,1
2014,30057000200,45.633888,-112.035996,1
2014,30057000300,45.260072,-112.130972,1
2014,30061994500,47.007783,-114.717853,1
2014,30063000900,46.863445,-114.290481,1
2014,30065000100,46.554576,-108.392225,1
2014,30067000500,45.10252,-110.522839,1
2014,30067000600,45.004631,-110.628365,1
2014,30069000100,47.000478,-108.290051,1
2014,30071940100,48.367451,-108.39411,1
2014,30071940200,48.044864,-108.392461,1
2014,30073940300,48.301706,-112.657273,1
2014,30075000100,45.363372,-105.625006,1
2014,30077000100,46.762187,-112.824724,1
2014,30081000800,45.798575,-114.135094,1
2014,30083070100,47.949631,-104.569802,1
2014,30083070200,47.662015,-104.547863,1
2014,30085940100,48.223462,-104.787734,1
2014,30085940300,48.257964,-105.671969,1
2014,30087000100,46.605784,-106.92671,1
2014,30089000200,47.776515,-115.560381,1
2014,30091090100,48.616236,-104.264254,1
2014,30091940100,48.584729,-104.635169,1
2014,30091940200,48.587016,-104.956996,1
2014,30095966200,45.863037,-109.274769,1
2014,30095996500,45.449661,-109.633588,1
2014,30099000100,47.890883,-111.927662,1
2014,30099000300,47.855891,-112.402233,1
2014,30101000100,48.843968,-111.882175,1
2014,30105940500,48.278583,-106.051911,1
2014,30111940500,45.63256,-108.330854,1
2014,31031955800,42.90659,-100.993127,1
2014,31031955900,42.53317,-101.191538,1
2014,31045950600,42.703061,-103.205905,1
2014,31089974000,42.634103,-98.704977,1
2014,31111960600,40.931113,-100.943877,1
2014,31117957900,41.556075,-101.027583,1
2014,31121986700,41.077533,-98.200849,1
2014,31161940500,42.993658,-102.559497,1
2014,31161951700,42.475023,-102.466282,1
2014,31165950100,42.432082,-103.79284,1
2014,32001940200,39.114219,-118.691022,1
2014,32001950100,39.479276,-118.388956,1
2014,32001950600,39.625421,-118.875165,1
2014,32003005611,36.551861,-114.178039,1
2014,32003005613,36.41779,-114.595783,1
2014,32003005703,35.532315,-114.932863,1
2014,32003005816,35.906692,-115.472589,1
2014,32003005817,36.251008,-115.628252,1
2014,32003005818,36.530665,-115.682819,1
2014,32003005902,36.59151,-114.91906,1
2014,32005000600,38.726555,-119.512463,1
2014,32007940300,41.947928,-116.135181,1
2014,32007950200,40.662113,-115.02234,1
2014,32007950600,41.678394,-115.570635,1
2014,32007950700,41.004425,-115.721715,1
2014,32007951200,40.612299,-115.708236,1
2014,32007951500,40.832063,-114.390336,1
2014,32007951600,40.706804,-116.048931,1
2014,32009950100,37.829985,-117.556859,1
2014,32011000100,40.011258,-116.267484,1
2014,32013010500,41.488931,-118.020668,1
2014,32013010600,41.006351,-117.387383,1
2014,32015000100,39.956303,-117.066061,1
2014,32017950100,38.178641,-114.516183,1
2014,32017950200,37.536801,-115.011282,1
2014,32019940200,39.117599,-118.960642,1
2014,32019960200,39.357101,-119.234587,1
2014,32019960800,38.822139,-119.177454,1
2014,32021940200,38.968408,-118.792231,1
2014,32021970400,38.447945,-118.324006,1
2014,32023980100,38.741523,-116.856145,1
2014,32023980200,38.122967,-116.869991,1
2014,32023980500,37.548811,-115.981138,1
2014,32027980100,40.427863,-118.271038,1
2014,32031003501,40.444416,-119.663829,1
2014,32031940100,39.860069,-119.419428,1
2014,32033970100,39.590544,-114.730493,1
2014,32033970200,39.15818,-115.059201,1
2014,33007950100,45.051908,-71.314038,1
2014,33007950300,44.715567,-71.196945,1
2014,34005703500,39.695393,-74.563188,1
2014,34011000000,39.177897,-75.170366,1
2014,34033000000,39.384246,-75.445762,1
2014,35001940100,35.013764,-107.01869,1
2014,35001945900,35.107218,-107.092374,1
2014,35003941500,34.534097,-107.759951,1
2014,35003976200,33.956778,-108.440847,1
2014,35005001200,33.554378,-104.101097,1
2014,35006940100,35.011182,-107.362519,1
2014,35006940400,34.922474,-108.765559,1
2014,35006941500,34.856853,-107.626379,1
2014,35006945800,34.918257,-108.402559,1
2014,35006945900,35.079159,-107.155296,1
2014,35006946000,35.289306,-108.089615,1
2014,35006974500,35.054628,-108.081427,1
2014,35007950500,36.770047,-104.326772,1
2014,35013001500,32.307791,-106.996972,1
2014,35013001701,31.940294,-106.937861,1
2014,35013001900,32.411599,-106.440364,1
2014,35015000900,32.74252,-104.238269,1
2014,35017984100,32.940908,-108.192307,1
2014,35017984200,32.763221,-108.560395,1
2014,35017984800,32.413838,-108.280706,1
2014,35021000100,35.897974,-103.878339,1
2014,35023988100,31.95294,-108.768527,1
2014,35025001100,33.083564,-103.472212,1
2014,35027980200,33.908768,-105.64626,1
2014,35027980300,33.694347,-105.409946,1
2014,35029000400,32.112302,-107.566332,1
2014,35031940200,35.1016,-108.768672,1
2014,35031940300,35.069394,-108.848815,1
2014,35031940400,35.076604,-108.757862,1
2014,35031943400,35.779767,-107.663361,1
2014,35031943500,35.803688,-108.10143,1
2014,35031943600,35.57454,-108.435738,1
2014,35031943700,35.782389,-108.543491,1
2014,35031943800,35.846628,-108.878092,1
2014,35031945700,35.275015,-108.838373,1
2014,35031945800,35.073679,-108.501713,1
2014,35031946000,35.445644,-108.068487,1
2014,35031972100,35.410808,-107.609696,1
2014,35031972800,35.35393,-108.425203,1
2014,35033955200,35.986698,-104.919077,1
2014,35035000601,32.618681,-106.074262,1
2014,35035000800,33.155527,-105.688603,1
2014,35035000900,32.568219,-105.616034,1
2014,35037958800,34.930438,-103.77983,1
2014,35039000100,36.04334,-105.812096,1
2014,35039000400,36.35327,-106.325014,1
2014,35039000500,36.56602,-106.649843,1
2014,35039000600,36.591564,-107.456091,1
2014,35039940900,36.574304,-107.104066,1
2014,35039943300,36.252554,-107.598828,1
2014,35043010101,35.810806,-106.686873,1
2014,35043010102,35.612954,-106.727672,1
2014,35043010200,35.545818,-106.904789,1
2014,35043010301,35.55165,-106.540205,1
2014,35043940100,35.622565,-106.342931,1
2014,35043940200,35.526891,-106.360993,1
2014,35043940900,36.180105,-107.234782,1
2014,35043943300,36.012482,-107.399226,1
2014,35043945900,35.234495,-107.15371,1
2014,35045000703,36.821858,-107.806416,1
2014,35045941000,36.905083,-108.399908,1
2014,35045942900,36.38645,-108.824562,1
2014,35045943000,36.55832,-108.394371,1
2014,35045943100,36.076376,-108.762845,1
2014,35045943200,36.37063,-107.968047,1
2014,35047957500,35.528728,-104.664659,1
2014,35047957700,35.267541,-105.542438,1
2014,35049010306,35.222003,-106.060521,1
2014,35049940100,35.599284,-106.23609,1
2014,35049940200,35.492121,-106.242888,1
2014,35053941500,34.515584,-107.614141,1
2014,35053946100,34.406126,-107.515635,1
2014,35053978100,34.287183,-106.673367,1
2014,35055952300,36.60616,-105.790113,1
2014,35055952900,36.181861,-105.706529,1
2014,35057940300,34.839629,-106.406702,1
2014,35057963400,34.622278,-105.653437,1
2014,35059950200,36.492607,-103.417893,1
2014,35061940100,34.914297,-107.147697,1
2014,36031961400,43.942527,-74.044026,1
2014,36033950600,44.722959,-74.137299,1
2014,36033950700,44.503478,-74.43892,1
2014,36033950800,44.496306,-74.123157,1
2014,36041950100,43.867533,-74.631193,1
2014,36045000000,43.735359,-76.481328,1
2014,36055000000,43.445589,-77.675372,1
2014,36063000000,43.438553,-78.828771,1
2014,36073000000,43.50043,-78.226445,1
2014,36075000000,43.635668,-76.443929,1
2014,37015960100,36.15852,-76.852076,1
2014,37017950100,34.599873,-78.392388,1
2014,37017950200,34.763667,-78.689813,1
2014,37017950300,34.716259,-78.786568,1
2014,37023020201,35.843465,-81.851134,1
2014,37047991300,34.150661,-78.603563,1
2014,37055000000,35.53739,-75.435363,1
2014,37061990600,34.774654,-77.777643,1
2014,37077970100,36.456669,-78.641263,1
2014,37083990800,36.235867,-77.871471,1
2014,37117970100,35.771032,-76.898329,1
2014,37133000000,34.567077,-77.21917,1
2014,37141980500,34.499612,-78.124832,1
2014,37161960300,35.441798,-82.189077,1
2014,37187950300,35.78879,-76.571832,1
2014,38003968000,46.938198,-98.219815,1
2014,38005940200,47.927312,-98.75972,1
2014,38009952500,48.770199,-101.179689,1
2014,38013953200,48.792864,-102.740842,1
2014,38015011400,46.800986,-100.373261,1
2014,38015011500,47.159248,-100.521969,1
2014,38025940100,47.597953,-102.437088,1
2014,38025962100,47.252687,-102.562265,1
2014,38027940100,47.844716,-99.138006,1
2014,38027940200,47.825626,-98.72207,1
2014,38031959400,47.46441,-98.851751,1
2014,38037965800,46.268236,-101.633915,1
2014,38047972500,46.463621,-99.505292,1
2014,38049955600,48.411326,-100.706194,1
2014,38053940100,47.862251,-102.706001,1
2014,38055940300,47.72738,-102.022229,1
2014,38055960500,47.681564,-101.175266,1
2014,38057940300,47.486892,-101.97371,1
2014,38059020400,46.636544,-101.036235,1
2014,38069956200,48.133504,-100.031536,1
2014,38071957000,48.241212,-98.514155,1
2014,38071957100,48.285402,-98.938711,1
2014,38073968900,46.515712,-97.454642,1
2014,38083960200,47.612724,-100.326556,1
2014,38085940200,46.387758,-100.795812,1
2014,38085940300,46.062798,-100.721144,1
2014,38085940700,45.984304,-100.589623,1
2014,38087965000,46.428212,-103.439994,1
2014,38093967000,47.13414,-98.931299,1
2014,38093967200,46.779744,-98.934773,1
2014,38101011000,48.553743,-101.919091,1
2014,38101011100,48.109861,-101.579868,1
2014,38105953400,48.495717,-103.244362,1
2014,38105953500,48.358898,-103.848457,1
2014,39001990500,38.771594,-83.356852,1
2014,39007000000,42.0927,-80.764762,1
2014,39035000000,41.752088,-81.72621,1
2014,39053953800,38.662119,-82.272571,1
2014,39085000000,41.972955,-81.392462,1
2014,39087050500,38.583356,-82.477236,1
2014,39145992300,38.907313,-83.182153,1
2014,40005987600,34.535973,-95.940719,1
2014,40005987900,34.273001,-95.996763,1
2014,40007951700,36.628001,-100.48306,1
2014,40019992100,34.346836,-97.209541,1
2014,40019992200,34.392348,-97.505468,1
2014,40023996900,34.038761,-95.284542,1
2014,40027202402,35.231383,-97.210139,1
2014,40043959300,35.916316,-99.092436,1
2014,40061979100,35.287882,-94.906687,1
2014,40071000700,36.807276,-96.860919,1
2014,40075964200,34.833965,-99.062493,1
2014,40077987300,34.740075,-95.265492,1
2014,40079040700,34.664821,-94.773904,1
2014,40085994300,33.946736,-97.376326,1
2014,40089998200,34.344193,-94.745762,1
2014,40089998900,33.790905,-94.623262,1
2014,40091979800,35.449896,-95.72479,1
2014,40091979900,35.256748,-95.907243,1
2014,40105972200,36.846203,-95.60237,1
2014,40113010700,36.814134,-96.177026,1
2014,40121985800,35.1377,-95.727711,1
2014,40121985900,34.965188,-95.974509,1
2014,40125501300,35.007631,-96.99291,1
2014,40127997800,34.336695,-95.274669,1
2014,40133983100,35.311766,-96.474827,1
2014,40137001000,34.464877,-97.682042,1
2014,40139951000,36.738201,-101.807982,1
2014,40149965400,35.282386,-98.768576,1
2014,41001950100,44.686757,-118.164595,1
2014,41001950300,44.560064,-117.581074,1
2014,41003010300,44.41694,-123.555657,1
2014,41005024000,45.025471,-122.460303,1
2014,41005024200,45.10542,-122.06355,1
2014,41007951200,45.976258,-123.53823,1
2014,41011000200,43.374876,-123.996612,1
2014,41013950100,44.373586,-120.556271,1
2014,41013950400,44.061812,-120.295971,1
2014,41015950301,42.20053,-124.254332,1
2014,41017990200,43.774838,-120.887749,1
2014,41019020000,43.613777,-123.930881,1
2014,41019070000,43.308671,-123.602091,1
2014,41019100000,43.30597,-122.678023,1
2014,41019170000,43.018897,-123.576117,1
2014,41019210000,42.91971,-123.011938,1
2014,41023960100,44.606054,-118.781274,1
2014,41023960200,44.273663,-119.19244,1
2014,41025980100,43.714581,-119.330778,1
2014,41025980200,43.256241,-118.874266,1
2014,41027950100,45.519074,-121.685975,1
2014,41029002600,42.66446,-122.496704,1
2014,41029003002,42.211376,-123.122195,1
2014,41031960300,44.501012,-121.407185,1
2014,41031960400,44.731023,-121.431504,1
2014,41033361400,42.24084,-123.286941,1
2014,41035970100,43.409573,-121.64881,1
2014,41035970200,42.647134,-121.601217,1
2014,41035970300,42.325925,-122.111145,1
2014,41035970500,42.347127,-121.091281,1
2014,41037960100,42.977725,-120.620545,1
2014,41039000100,44.123606,-122.385082,1
2014,41039000200,44.171708,-122.825628,1
2014,41039000800,43.910034,-123.427419,1
2014,41039001400,43.645659,-122.83379,1
2014,41039001600,43.948066,-122.680336,1
2014,41043030300,44.467314,-122.431333,1
2014,41043030500,44.374193,-122.973808,1
2014,41045960500,42.061062,-117.550054,1
2014,41045970100,44.149228,-117.505781,1
2014,41045970800,42.932711,-117.614352,1
2014,41047010600,44.792963,-122.264818,1
2014,41051010500,45.546034,-122.130801,1
2014,41053020400,44.902771,-123.547399,1
2014,41057960700,45.300877,-123.704907,1
2014,41059950500,45.642264,-119.017979,1
2014,41059951400,45.267456,-118.74598,1
2014,41059951700,45.674272,-118.563004,1
2014,41061970300,45.381655,-117.8519,1
2014,41061970600,45.202936,-118.324921,1
2014,41065970800,45.149736,-121.245058,1
2014,41069980100,44.730809,-119.990635,1
2014,42009981000,39.863919,-78.446861,1
2014,42033331500,40.896255,-78.698126,1
2014,42081010200,41.364051,-77.408481,1
2014,45013001200,32.330968,-80.478752,1
2014,45015020100,33.259483,-80.215358,1
2014,45015020401,33.170099,-79.751214,1
2014,45019005000,33.035181,-79.573987,1
2014,45025950700,34.561332,-80.070545,1
2014,45029970100,33.090037,-80.822405,1
2014,45039960100,34.412881,-81.340751,1
2014,45043980800,33.268647,-79.436332,1
2014,45053950100,32.567114,-81.120606,1
2014,45055970300,34.416212,-80.715622,1
2014,45065980300,33.744521,-82.208545,1
2014,45071950400,34.234766,-81.851283,1
2014,45079012000,33.917187,-80.68808,1
2014,46007940100,43.377001,-101.558553,1
2014,46007940200,43.354248,-102.020728,1
2014,46007940600,43.260375,-102.028758,1
2014,46007940800,43.30825,-101.82738,1
2014,46007941100,43.274013,-101.379343,1
2014,46017940100,44.035459,-99.357204,1
2014,46017974600,44.039933,-99.050154,1
2014,46031940500,45.695951,-101.17648,1
2014,46031940700,45.839233,-100.555792,1
2014,46031940800,45.620563,-100.91514,1
2014,46041940400,45.47229,-101.440489,1
2014,46041940500,45.472815,-101.303323,1
2014,46041941600,45.18923,-100.631847,1
2014,46047994100,43.292635,-103.602622,1
2014,46055990100,44.191864,-101.471012,1
2014,46065940100,44.191248,-99.774554,1
2014,46069940100,44.265151,-99.482533,1
2014,46071940100,43.575242,-101.673453,1
2014,46071940200,43.484706,-102.047198,1
2014,46071940800,43.4045,-101.873032,1
2014,46071940900,43.392805,-101.686334,1
2014,46071941100,43.43062,-101.416762,1
2014,46089983100,45.759349,-99.252506,1
2014,46093020100,44.560996,-102.576776,1
2014,46095940300,43.576525,-100.794839,1
2014,46103011600,44.023602,-102.52096,1
2014,46113940200,43.466006,-102.256356,1
2014,46113940300,43.635465,-102.599935,1
2014,46113940400,43.265509,-102.642731,1
2014,46113940500,43.029772,-102.629302,1
2014,46113940600,43.227194,-102.293758,1
2014,46113940700,43.076647,-102.183387,1
2014,46117940100,44.205305,-99.992372,1
2014,46117989100,44.378639,-100.582033,1
2014,46121940100,43.183719,-100.961421,1
2014,46137940400,45.472334,-101.728776,1
2014,46137941100,45.226157,-101.704695,1
2014,46137941200,44.75309,-101.673386,1
2014,46137941400,44.841397,-101.313191,1
2014,47005963200,35.888473,-88.056997,1
2014,47029980400,35.882056,-83.010416,1
2014,47031970300,35.608179,-86.208787,1
2014,47055980600,35.056037,-87.159281,1
2014,47059091500,36.344267,-82.700769,1
2014,47097050100,35.743195,-89.761586,1
2014,47099960200,35.308092,-87.507317,1
2014,47119010100,35.763015,-87.153226,1
2014,47129110100,36.256755,-84.71589,1
2014,48001950200,31.897511,-95.79979,1
2014,48001950300,31.983919,-95.923846,1
2014,48001950400,31.754492,-95.858209,1
2014,48019980200,29.786685,-99.384829,1
2014,48021950800,30.023611,-97.502397,1
2014,48025950100,28.595683,-97.861768,1
2014,48025950600,28.21799,-97.690435,1
2014,48033950100,32.724363,-101.435736,1
2014,48043950100,30.043412,-103.086745,1
2014,48043950200,29.813332,-103.51427,1
2014,48047950100,27.069574,-98.229668,1
2014,48067950200,33.196452,-94.460753,1
2014,48071710600,29.536425,-94.809557,1
2014,48077030302,33.632476,-98.172947,1
2014,48089750200,29.464263,-96.513437,1
2014,48109950100,31.380012,-104.461928,1
2014,48111950100,36.241161,-102.71148,1
2014,48117950200,34.93278,-102.646662,1
2014,48127950100,28.563874,-99.545125,1
2014,48127950300,28.366789,-99.702735,1
2014,48131950300,27.610656,-98.60299,1
2014,48131950400,27.413867,-98.520094,1
2014,48135002200,31.881692,-102.600732,1
2014,48137950100,30.175256,-100.180203,1
2014,48137950200,29.86904,-100.325252,1
2014,48141010319,31.916295,-106.065651,1
2014,48143950100,32.394328,-98.210416,1
2014,48147950201,33.739277,-96.113426,1
2014,48177990100,29.658015,-97.379441,1
2014,48177990600,29.288221,-97.547146,1
2014,48179950100,35.381106,-100.817298,1
2014,48185180301,30.63188,-96.030053,1
2014,48191950400,34.490157,-100.700552,1
2014,48199030100,30.333897,-94.571306,1
2014,48205950200,35.871789,-102.553501,1
2014,48211950100,35.796936,-100.224031,1
2014,48215024301,26.576991,-98.14196,1
2014,48223950100,33.28742,-95.510924,1
2014,48225950200,31.224481,-95.635129,1
2014,48229950100,31.703925,-105.533277,1
2014,48237950400,33.084666,-98.057265,1
2014,48239950100,28.890628,-96.473366,1
2014,48243950100,30.680228,-104.130908,1
2014,48247950400,27.086128,-98.676972,1
2014,48259970100,29.992298,-98.731119,1
2014,48261950100,26.860843,-97.739,1
2014,48269950100,33.605457,-100.254446,1
2014,48275950100,33.578919,-99.798639,1
2014,48283950200,28.113535,-99.24754,1
2014,48291700400,30.251105,-94.911436,1
2014,48291700500,30.368724,-94.885591,1
2014,48291700600,30.424246,-94.768958,1
2014,48295950300,36.241687,-100.179735,1
2014,48301950100,31.813308,-103.608036,1
2014,48313980100,31.02608,-95.755175,1
2014,48315950100,32.791347,-94.173832,1
2014,48317950100,32.315834,-101.924852,1
2014,48321730500,28.767063,-95.875192,1
2014,48323950100,28.866339,-100.364516,1
2014,48323950201,28.515139,-100.298068,1
2014,48329010113,31.873657,-101.881397,1
2014,48331950500,30.729833,-96.813668,1
2014,48335950300,32.274883,-101.041663,1
2014,48353950500,32.284762,-100.442122,1
2014,48359950100,35.380046,-102.558258,1
2014,48371950100,31.080367,-102.58793,1
2014,48373210102,30.623695,-94.768605,1
2014,48373210500,30.788922,-94.754874,1
2014,48375014300,35.423534,-101.864224,1
2014,48377950100,30.220945,-104.212634,1
2014,48383950100,31.348795,-101.511612,1
2014,48387950100,33.579231,-94.843966,1
2014,48387950200,33.846172,-95.122475,1
2014,48389950100,31.421715,-103.667856,1
2014,48389950500,31.042478,-103.633824,1
2014,48391950100,28.348479,-96.975493,1
2014,48393950100,35.804817,-100.787162,1
2014,48419950600,31.735326,-93.907066,1
2014,48427950101,26.63761,-98.606806,1
2014,48443950100,30.23249,-102.126125,1
2014,48449950100,33.340155,-95.064215,1
2014,48461950100,31.403725,-101.942003,1
2014,48461950200,31.289228,-102.23174,1
2014,48465950100,29.842787,-101.13367,1
2014,48469000800,28.763535,-96.790811,1
2014,48469001300,28.63852,-97.047137,1
2014,48469001700,28.668115,-96.900585,1
2014,48475950100,31.510723,-103.045231,1
2014,48479001702,27.860385,-99.463484,1
2014,48479001803,27.387214,-99.143238,1
2014,48479001804,27.560657,-99.035593,1
2014,48493980201,29.189751,-98.32742,1
2014,48505950200,27.120535,-99.362637,1
2014,48507950100,28.950292,-99.618166,1
2014,49003960100,41.666254,-113.017571,1
2014,49005001600,41.633181,-111.626194,1
2014,49007000400,39.599963,-110.559647,1
2014,49007940100,39.630427,-110.00114,1
2014,49009990100,40.946917,-109.53425,1
2014,49013940100,40.123815,-110.083992,1
2014,49013940400,40.379823,-110.215965,1
2014,49015976100,38.983076,-110.35905,1
2014,49015976400,38.973163,-111.154834,1
2014,49017000100,37.924629,-111.232419,1
2014,49017000200,37.799332,-112.052453,1
2014,49019000100,38.823392,-109.47254,1
2014,49019940100,39.343167,-109.824156,1
2014,49021110200,37.893005,-113.121028,1
2014,49021110300,37.801591,-113.529026,1
2014,49023010200,39.728094,-112.390397,1
2014,49025130100,37.335881,-112.329035,1
2014,49027974200,39.12314,-113.294632,1
2014,49031980100,38.33407,-112.08688,1
2014,49037942000,37.198455,-109.327845,1
2014,49037942100,37.086032,-110.275929,1
2014,49041975200,38.716235,-111.864166,1
2014,49043994200,40.79729,-110.967892,1
2014,49045130600,40.445359,-113.182966,1
2014,49045130700,40.369825,-112.3671,1
2014,49047940100,40.01094,-109.545184,1
2014,49049010102,40.224331,-112.034583,1
2014,49049010302,39.970552,-111.328461,1
2014,49049940300,39.88647,-110.909664,1
2014,49051940300,40.146959,-111.110996,1
2014,49051992500,39.945033,-111.043415,1
2014,49055979100,38.30855,-111.339836,1
2014,50001960600,44.008652,-72.940581,1
2014,50009950300,44.558018,-71.750979,1
2014,50023954000,44.34069,-72.352113,1
2014,51015070100,38.152453,-79.371525,1
2014,51057950600,38.009968,-77.025125,1
2014,51083990100,36.864697,-78.760191,1
2014,51083990200,36.911459,-79.013828,1
2014,51143010700,36.863287,-79.215461,1
2014,51165011000,38.68902,-78.977085,1
2014,51169030300,36.787666,-82.61249,1
2014,53001950200,46.893158,-118.547136,1
2014,53003980100,46.214599,-117.160326,1
2014,53005012000,46.54625,-119.555484,1
2014,53007960100,47.848094,-120.394954,1
2014,53007960200,47.740038,-120.741816,1
2014,53009980100,48.35306,-124.640767,1
2014,53009980200,48.199238,-124.433647,1
2014,53009980600,48.085091,-123.73258,1
2014,53015001500,45.988953,-122.540992,1
2014,53015001800,46.248847,-122.500574,1
2014,53015002001,46.336953,-123.008566,1
2014,53017950100,47.887903,-119.694924,1
2014,53017950200,47.600176,-119.821661,1
2014,53019980100,48.760813,-118.423784,1
2014,53019980300,48.181514,-118.508245,1
2014,53021020700,46.475621,-118.750619,1
2014,53025980100,47.742564,-119.137678,1
2014,53025980200,47.311099,-119.183382,1
2014,53025980700,47.054485,-119.65155,1
2014,53027000300,47.25118,-123.835231,1
2014,53031950100,47.71907,-124.194797,1
2014,53033031502,47.237865,-121.68266,1
2014,53033032800,47.641654,-121.542921,1
2014,53037975700,46.927919,-120.342506,1
2014,53039950200,45.774192,-121.150842,1
2014,53041971700,46.448344,-122.54901,1
2014,53041972000,46.536122,-121.807986,1
2014,53047970100,48.21538,-118.964631,1
2014,53047970200,48.285006,-119.394137,1
2014,53047970900,48.645831,-120.280333,1
2014,53049950400,46.480086,-123.674572,1
2014,53051970200,48.400059,-117.268614,1
2014,53051970400,48.145603,-117.335002,1
2014,53053070100,47.042541,-121.814128,1
2014,53057951100,48.473238,-121.536802,1
2014,53057951200,48.382861,-122.016674,1
2014,53059950100,46.059329,-121.950512,1
2014,53061053801,47.853419,-121.545007,1
2014,53063010100,47.867835,-117.108668,1
2014,53063010201,47.944455,-117.252184,1
2014,53065950100,48.785904,-117.888348,1
2014,53065950600,48.551618,-117.678986,1
2014,53065950900,48.258025,-118.087084,1
2014,53065951000,47.928933,-118.045889,1
2014,53065951100,48.108376,-117.767338,1
2014,53065951400,47.863225,-117.653199,1
2014,53071920000,46.27824,-118.646059,1
2014,53073010100,48.802011,-121.918107,1
2014,53075001000,46.689059,-117.576567,1
2014,53077002702,46.265851,-120.815699,1
2014,53077003000,46.736261,-120.967803,1
2014,54053954900,38.791313,-81.956975,1
2014,54087963100,38.634093,-81.234222,1
2014,54097967000,38.842247,-80.31064,1
2014,55003000000,46.917986,-90.547313,1
2014,55007000000,46.884217,-91.049244,1
2014,55029000000,45.020679,-87.010079,1
2014,55031000000,46.752613,-91.764293,1
2014,55041950100,45.79505,-88.818837,1
2014,55051000000,46.711563,-90.408056,1
2014,55053960100,44.294373,-90.638474,1
2014,55061000000,44.501551,-87.114947,1
2014,55067960500,45.24383,-88.803594,1
2014,55069980400,45.290283,-89.880608,1
2014,55071000000,44.077444,-87.332956,1
2014,55085971000,45.747887,-89.848727,1
2014,55101000000,42.753119,-87.412814,1
2014,55113980500,45.958464,-91.240193,1
2014,55117000000,43.585811,-87.440688,1
2014,55119980200,45.274109,-90.55753,1
2014,56001963900,41.437642,-105.796176,1
2014,56003992600,44.327043,-107.831364,1
2014,56005000100,43.877459,-105.486622,1
2014,56005000700,44.529568,-105.524722,1
2014,56009956600,42.881693,-105.514539,1
2014,56013000300,42.800632,-108.251141,1
2014,56013940100,43.230396,-108.987877,1
2014,56015957700,42.284701,-104.413548,1
2014,56015958000,41.893072,-104.307934,1
2014,56017940100,43.625238,-108.902302,1
2014,56017940200,43.629781,-108.459884,1
2014,56019955100,44.002805,-106.54004,1
2014,56021001900,41.297839,-104.966475,1
2014,56023978200,41.960434,-110.542411,1
2014,56025001401,43.205381,-106.289151,1
2014,56025001800,42.817503,-106.703304,1
2014,56027957200,43.030478,-104.483461,1
2014,56031959100,42.39036,-104.913896,1
2014,56033000500,44.708666,-106.752943,1
2014,56035000100,42.750949,-109.991147,1
2014,56037970500,41.696479,-109.688411,1
2014,56037970700,41.275765,-109.72932,1
2014,56037971600,41.735257,-108.660117,1
2014,56043000200,43.935181,-107.706081,1
2014,56045951100,43.87979,-104.562398,1
2014,72097000000,18.375659,-67.487147,1
